price,freight_value
13.99,7.78
89.0,13.64
47.99,10.96
49.13,15.1
109.9,18.36
58.99,11.73
153.0,12.57
49.99,17.06
59.0,16.11
649.9,18.14
69.9,8.88
469.01,25.86
119.9,62.64
149.99,9.86
94.9,15.73
45.87,19.95
34.99,7.78
34.99,7.78
42.0,11.73
16.8,15.1
48.0,15.11
57.31,13.76
120.0,49.37
58.0,16.66
58.0,16.66
499.99,21.38
295.0,20.08
199.99,17.16
64.9,11.15
39.99,25.63
25.9,12.79
25.9,12.79
39.0,15.1
128.0,42.93
128.0,42.93
128.0,42.93
279.0,94.51
49.0,94.52
26.99,7.45
89.9,12.13
38.0,8.43
27.9,12.79
89.99,20.71
55.9,46.92
168.9,19.28
29.99,15.1
35.0,13.83
38.99,30.58
38.99,30.58
22.9,15.28
22.9,15.28
24.5,11.85
186.9,18.56
89.0,40.06
269.9,10.45
149.9,16.06
64.9,16.21
89.9,15.38
799.9,61.86
290.0,15.63
120.0,45.3
1599.99,35.65
114.9,23.6
109.0,65.21
125.57,13.9
122.99,9.02
25.9,12.81
289.9,43.57
389.0,90.64
39.99,13.86
149.9,39.1
119.0,23.7
35.9,14.11
428.9,47.35
12.5,7.78
42.99,15.1
34.99,20.84
115.0,0.0
99.99,19.94
32.5,18.23
49.99,34.15
29.0,7.46
69.9,20.98
69.9,20.98
39.9,12.48
13.65,11.85
59.9,28.82
119.9,18.09
12.9,15.1
259.99,15.72
28.9,15.23
19.9,15.79
149.9,23.63
73.9,15.72
147.13,39.29
139.9,23.57
169.99,21.23
189.98,32.72
189.98,32.72
16.9,34.15
1089.0,36.0
252.0,35.56
29.9,7.63
53.9,14.47
27.9,7.87
29.99,11.85
149.9,23.37
762.0,23.57
125.89,22.81
27.9,37.11
43.0,11.85
68.9,60.54
159.9,18.69
89.99,17.88
137.77,19.06
119.99,17.09
42.0,17.93
176.99,17.21
86.9,16.24
109.9,8.02
51.45,24.85
35.9,7.71
84.9,14.02
29.99,7.78
29.99,7.78
48.9,13.92
14.9,20.8
99.0,7.95
49.99,19.04
25.99,17.63
22.0,7.78
59.9,15.86
89.0,37.53
71.99,12.0
95.9,17.58
28.9,12.69
59.9,14.17
59.9,17.67
49.9,8.72
50.0,16.11
143.8,23.33
299.0,22.58
219.0,15.62
269.9,14.19
249.99,9.0
209.0,14.76
69.0,7.78
109.9,16.47
110.0,14.52
329.99,19.88
120.0,23.71
359.7,17.27
359.7,17.27
56.97,13.56
174.9,40.21
564.9,18.25
89.0,37.92
16.9,11.85
112.99,37.7
53.9,21.35
14.99,14.1
35.0,16.44
35.0,16.44
35.0,16.44
97.9,38.24
49.0,37.25
25.5,11.85
38.4,16.46
38.4,16.46
38.4,16.46
38.4,16.46
38.4,16.46
38.4,16.46
17.99,16.11
89.9,12.13
89.9,12.13
21.99,14.1
17.99,14.52
120.0,9.2
55.9,16.15
34.99,19.44
32.9,10.96
152.0,19.16
58.99,11.73
255.0,26.82
49.0,21.15
49.0,21.15
199.0,22.69
34.2,16.95
149.9,15.9
109.9,38.32
160.99,21.62
90.0,9.44
189.99,9.52
99.9,13.82
48.0,31.21
48.0,31.21
149.9,19.59
79.9,9.37
49.9,17.28
487.0,48.9
109.99,15.52
89.0,8.99
16.9,17.63
89.9,13.21
57.9,14.58
329.9,51.61
64.99,9.21
53.99,7.78
49.0,51.06
89.96,26.13
39.9,14.1
36.99,11.85
36.99,11.85
36.99,11.85
47.99,11.85
22.32,22.88
44.9,15.1
50.0,18.23
7.8,17.63
18.9,25.63
369.9,23.89
69.9,17.62
899.0,20.46
21.89,17.08
189.0,17.76
324.99,18.71
150.0,13.39
45.0,8.29
599.0,91.68
60.0,19.61
16.0,11.85
75.0,17.44
12.1,16.79
54.9,12.72
104.9,23.6
39.99,11.85
22.9,7.39
22.9,7.39
299.0,64.15
39.9,19.19
119.9,37.53
39.9,13.37
99.99,36.53
399.0,18.5
68.5,14.06
52.99,16.34
29.9,8.82
2498.0,76.38
39.49,51.0
24.9,8.72
119.0,18.93
136.0,16.81
136.0,16.81
136.0,16.81
29.5,16.11
46.9,16.11
59.9,12.86
55.83,13.41
149.0,17.29
54.9,16.01
69.9,21.45
24.99,15.1
79.9,23.14
99.9,2.83
129.9,28.28
160.0,15.87
29.9,19.59
299.0,19.97
19.99,17.63
59.9,11.03
69.9,9.8
59.9,24.12
269.0,34.12
115.0,11.42
149.9,51.77
23.7,12.79
74.99,12.23
124.99,14.62
29.9,18.23
129.0,38.53
179.99,47.42
32.99,15.1
13.65,7.39
59.9,22.04
79.9,22.04
39.99,1.1
22.5,15.1
46.9,35.67
34.99,17.78
98.99,20.77
149.9,18.3
269.0,19.76
30.99,12.88
99.9,19.94
209.9,17.91
219.0,24.11
155.97,16.19
40.0,19.59
189.0,22.12
135.0,17.39
239.0,16.88
339.9,28.92
118.0,19.8
139.0,15.72
99.9,16.46
53.99,12.72
149.9,17.7
34.99,15.23
99.99,61.44
99.99,61.44
79.0,23.09
79.0,23.09
205.0,15.04
22.48,19.59
86.25,14.35
39.99,11.85
48.9,9.74
99.99,16.46
126.9,23.76
17.0,15.1
17.0,15.1
27.0,11.21
96.99,45.14
24.99,18.28
13.7,15.1
150.0,12.31
29.9,15.1
18.6,9.45
18.9,20.74
119.9,29.24
32.9,8.98
45.9,13.23
48.9,12.79
56.99,12.74
75.07,7.79
218.2,19.41
46.99,20.43
39.9,15.11
745.0,20.76
13.0,25.63
65.0,35.77
18.0,12.79
45.9,18.42
1180.95,33.11
85.99,14.91
29.0,25.63
29.0,25.63
69.9,14.66
52.99,8.72
27.99,14.1
84.9,23.39
275.0,74.69
169.97,23.69
682.98,69.23
28.9,22.13
129.9,11.95
129.9,11.95
14.9,27.25
14.9,2.94
58.99,13.43
109.9,18.02
28.9,26.89
148.75,15.79
159.9,13.46
79.43,8.3
25.99,15.1
109.9,12.9
22.83,22.09
15.9,16.79
15.9,16.79
89.9,13.65
89.9,13.65
129.9,12.86
34.99,15.11
279.0,19.83
12.99,22.85
72.0,11.73
9.9,18.23
179.49,9.45
13.99,7.78
29.9,11.85
69.0,7.78
44.88,19.23
49.0,7.6
29.99,17.6
116.9,0.0
149.0,15.79
51.81,37.05
54.9,15.13
13.65,7.39
15.0,18.23
99.9,26.96
139.9,60.15
129.99,21.56
39.0,15.23
70.25,23.07
98.99,14.78
349.9,16.62
119.99,18.61
119.99,18.61
180.0,24.41
25.9,9.34
79.0,17.29
79.99,20.61
12.25,7.39
99.9,15.46
41.9,25.63
51.9,16.06
29.9,7.47
149.9,36.37
266.0,20.83
18.9,34.15
31.9,15.79
79.0,26.63
298.0,18.57
75.0,15.63
132.8,19.99
39.9,14.1
24.97,18.28
49.9,13.93
78.8,18.65
119.99,15.72
57.39,9.34
99.9,21.78
19.9,19.95
11.87,7.39
59.95,16.86
55.0,22.97
89.99,19.17
59.99,13.08
39.99,34.15
20.25,7.4
29.0,7.78
29.0,7.78
19.89,15.79
143.0,38.55
89.9,25.91
395.0,36.57
149.0,15.13
139.0,23.84
65.0,16.89
65.0,24.07
119.9,19.81
169.99,24.18
96.0,23.25
84.99,11.97
48.9,19.53
460.0,77.8
29.9,15.31
12.5,7.78
799.0,21.35
138.0,60.2
55.0,7.94
229.9,21.93
278.99,28.03
110.0,18.85
49.99,7.78
84.0,12.72
99.9,22.0
134.0,34.93
101.0,9.46
32.99,9.34
124.99,12.08
99.9,27.55
122.99,18.74
59.0,17.66
139.9,59.06
97.0,14.43
103.0,13.16
16.9,14.1
32.9,15.11
317.14,16.72
119.9,89.29
19.99,7.4
82.0,12.53
103.99,24.12
49.9,28.75
49.9,28.75
349.0,20.01
115.99,27.11
74.99,18.63
29.9,15.1
390.0,15.03
99.9,17.95
19.9,15.24
79.9,9.71
24.98,16.6
122.99,15.74
67.0,18.35
49.9,8.64
19.99,7.78
220.0,16.29
26.99,15.65
329.0,16.05
21.99,22.85
39.99,22.85
49.0,15.44
146.99,21.52
65.0,16.89
127.0,12.15
299.0,35.45
9.99,16.81
9.99,16.81
9.99,16.81
24.99,8.4
9.99,16.81
24.99,8.4
120.99,3.82
19.99,15.1
129.0,28.28
179.9,47.92
44.0,7.78
52.0,16.61
69.0,16.73
21.99,15.1
36.0,22.67
99.9,17.95
99.9,17.95
99.9,17.95
99.9,17.95
27.99,8.95
159.9,15.87
59.9,17.0
89.99,11.24
89.99,11.24
103.9,19.23
29.9,13.47
179.9,10.85
119.9,9.83
179.49,15.01
179.49,15.01
129.0,25.74
91.9,14.95
99.99,15.45
24.9,15.1
31.9,17.63
129.94,70.96
89.1,9.16
89.1,9.16
99.9,0.0
95.0,17.92
279.9,26.16
52.0,16.61
118.9,18.08
16.9,7.78
89.9,17.88
84.99,27.13
29.0,15.79
29.0,15.79
28.0,22.93
27.9,7.87
84.99,19.13
254.9,15.99
69.9,25.77
24.9,14.52
59.0,19.65
56.9,17.98
49.99,11.85
49.99,11.85
28.99,7.46
21.0,7.39
135.49,8.69
18.9,15.1
18.9,15.1
18.9,15.1
129.8,18.79
329.9,41.64
29.9,14.52
292.99,34.5
229.9,12.22
34.9,14.44
289.0,17.12
14.99,14.52
21.9,15.1
492.04,18.65
28.79,14.52
34.99,9.26
19.99,14.1
84.9,16.06
104.9,32.12
18.0,24.43
20.9,16.29
79.9,25.4
36.99,22.93
34.9,15.1
166.94,17.98
166.94,17.98
73.9,23.1
73.9,23.1
73.9,23.1
73.9,23.1
129.99,18.16
166.89,21.66
35.0,17.18
62.99,13.1
130.0,14.66
32.9,15.1
24.5,11.85
99.89,14.87
46.86,16.79
66.99,23.19
152.0,20.25
119.9,15.14
39.9,22.21
279.9,16.13
198.0,18.64
79.99,8.75
79.99,8.75
24.99,12.79
159.77,10.01
29.9,19.4
59.9,23.0
19.9,18.23
39.0,18.37
157.77,9.3
29.9,15.1
60.0,20.69
75.0,13.89
69.9,18.59
53.2,14.46
53.2,14.46
99.0,9.44
58.99,11.73
119.0,16.53
29.0,11.85
27.9,18.3
39.9,15.79
131.9,25.76
139.99,28.34
13.99,7.78
30.0,8.72
228.0,19.99
304.91,19.38
127.0,11.51
127.0,11.51
109.77,15.77
80.77,15.77
39.99,14.52
35.99,22.06
115.99,124.76
62.9,8.88
69.9,13.08
139.9,11.59
148.0,15.79
59.9,9.34
59.9,9.34
219.99,66.35
145.9,15.47
59.9,27.0
99.9,12.83
122.99,18.74
92.5,13.67
649.9,77.27
19.95,11.85
54.99,15.13
70.0,17.42
27.9,7.87
199.0,16.27
59.9,24.91
34.0,12.48
59.9,17.67
69.9,0.0
139.99,23.48
149.9,12.14
28.9,8.36
99.9,0.0
29.9,15.31
24.99,25.63
89.9,9.94
89.9,9.94
83.36,16.34
119.0,17.74
29.9,12.76
146.01,22.95
125.0,14.22
53.9,10.13
589.0,13.69
59.0,37.96
59.0,37.96
125.0,15.98
88.9,12.75
49.99,31.02
55.0,13.97
13.65,15.23
45.4,13.66
45.4,13.66
127.99,20.98
8.99,8.5
8.99,8.5
15.0,25.63
109.9,27.32
23.99,14.1
34.9,15.34
23.99,15.27
76.25,12.66
24.0,18.27
24.0,18.27
24.0,18.27
24.0,18.27
24.0,18.27
119.9,15.59
50.0,16.6
84.99,18.47
279.9,9.21
45.0,34.44
45.0,34.44
18.9,18.23
159.9,18.37
196.8,42.36
54.9,13.4
69.9,19.98
49.95,16.11
54.9,11.73
39.99,14.1
54.99,14.27
65.99,4.76
54.99,14.27
54.99,14.27
15.0,18.23
125.0,14.22
125.0,14.22
44.99,18.42
44.99,18.42
150.0,34.59
49.78,11.85
99.9,41.26
169.9,14.86
99.9,41.26
65.0,16.15
129.9,15.66
319.0,10.98
92.9,77.42
92.9,77.42
1499.0,34.62
159.9,21.39
58.0,19.65
10.0,15.23
64.14,19.42
52.9,16.0
53.0,34.17
629.0,31.76
48.9,12.69
43.9,15.23
107.0,8.0
107.0,8.0
107.0,8.0
107.0,8.0
107.0,8.0
107.0,8.0
109.9,16.53
139.0,45.43
124.9,14.21
29.9,16.11
144.41,13.14
50.0,16.05
32.99,13.37
32.99,13.37
139.77,37.89
79.9,16.81
149.99,23.85
9.99,18.23
109.9,20.01
124.9,14.62
79.0,33.91
109.9,21.57
79.9,9.37
75.0,19.72
109.0,22.58
20.7,17.78
49.9,12.69
119.0,15.58
1899.0,123.02
109.9,18.65
18.9,18.23
149.87,16.81
74.49,16.28
32.99,15.98
32.99,15.98
32.99,15.98
38.9,7.78
66.9,13.05
199.0,32.14
29.5,13.08
84.9,16.35
49.99,17.06
100.0,19.94
66.29,13.48
45.36,15.98
110.0,0.0
43.99,15.1
144.77,14.03
349.0,18.2
59.9,31.45
10.99,14.52
18.9,15.1
18.9,15.1
18.9,15.1
18.9,15.1
45.99,7.39
45.99,7.39
99.9,14.87
110.0,18.87
11.0,22.06
41.14,22.93
119.0,31.7
84.9,33.48
84.9,14.9
119.9,18.72
189.0,48.45
86.4,21.09
69.9,16.93
210.0,50.0
180.0,10.01
3.9,11.85
69.2,17.73
249.9,8.61
44.99,11.85
29.0,12.79
65.0,19.65
13.0,7.78
53.5,16.81
120.0,17.41
188.87,21.81
269.99,33.33
59.9,15.18
59.9,17.99
279.9,16.71
17.99,11.85
7.78,19.04
10.37,19.04
25.0,16.11
159.0,18.99
119.9,12.04
169.99,34.85
299.9,28.4
299.99,17.86
97.9,13.27
48.5,17.6
10.99,14.1
10.99,14.1
89.9,38.18
96.35,13.69
32.89,15.56
29.9,18.31
95.0,29.07
141.31,12.49
105.0,39.01
34.9,10.96
301.0,39.02
174.0,18.5
174.0,18.5
135.06,15.83
55.99,7.87
119.0,20.07
45.9,7.78
24.9,8.27
26.9,8.88
1375.0,25.33
117.48,18.1
52.99,26.52
54.9,8.48
49.99,11.85
129.99,11.93
899.99,21.05
119.99,30.68
209.0,24.61
27.9,18.23
129.9,27.64
21.99,25.63
59.99,15.3
119.9,19.38
54.9,13.96
1097.8,28.1
129.0,23.62
169.0,37.87
64.89,12.79
55.0,16.15
110.49,9.13
52.9,13.49
15.0,16.32
139.0,27.52
34.99,15.1
364.0,22.5
1200.0,32.85
130.0,34.71
26.0,17.93
94.9,15.87
979.0,24.42
31.9,9.09
890.0,43.14
34.99,25.38
127.26,27.19
149.9,38.01
149.9,38.01
66.89,27.01
119.0,11.93
45.97,14.1
49.9,12.69
49.9,12.69
467.0,24.98
28.9,15.3
51.0,19.55
51.0,19.55
149.9,9.02
64.9,20.18
17.0,18.23
17.0,18.23
54.99,8.29
168.99,16.06
119.9,18.94
119.9,18.94
157.0,19.2
12.6,19.04
149.0,40.37
149.9,23.37
399.0,97.44
162.5,21.78
189.0,9.68
76.0,12.49
76.0,12.49
159.0,43.17
88.0,14.37
74.99,11.15
219.9,17.3
219.9,17.3
250.0,50.49
500.0,20.75
294.0,75.79
84.89,7.46
13.99,7.78
13.99,7.78
180.0,22.06
150.0,13.95
185.0,31.15
119.99,30.68
32.0,16.41
32.0,16.41
99.0,6.57
36.62,15.1
29.9,7.71
29.9,15.56
59.99,8.72
149.9,17.49
69.9,42.52
1549.0,26.05
439.99,40.63
99.99,16.95
189.9,30.37
156.0,11.7
74.9,15.27
99.75,26.96
67.9,12.61
38.9,16.11
38.9,16.11
25.0,7.94
369.0,130.46
56.99,15.15
49.95,11.85
49.9,14.52
86.9,21.1
210.9,17.24
140.0,15.73
36.9,7.39
59.9,27.27
53.0,12.71
24.99,18.23
52.11,11.86
169.9,35.71
25.99,16.79
90.99,28.0
90.99,28.0
58.0,13.07
66.99,27.75
75.0,29.94
109.99,7.95
230.0,82.92
9.9,18.23
79.9,16.32
99.96,21.01
59.9,28.82
184.0,13.84
59.99,9.34
80.99,16.82
119.0,18.41
65.0,13.81
115.0,15.69
25.0,15.65
35.0,8.72
132.8,2.83
36.23,50.95
54.99,11.73
379.0,71.53
89.9,2.04
84.9,23.44
120.0,16.28
225.0,22.65
68.0,18.58
116.0,26.09
116.0,26.09
116.0,26.09
244.0,10.46
429.98,29.11
429.98,29.11
179.8,19.14
29.9,19.32
39.99,11.85
59.97,17.67
34.99,14.56
49.0,17.63
28.96,8.72
34.99,17.63
139.0,23.55
249.0,19.84
33.9,7.39
24.9,15.1
79.9,16.81
87.0,9.42
1499.99,24.25
152.0,17.61
1499.65,28.38
98.99,12.94
44.99,18.23
29.99,14.1
81.99,21.71
81.99,21.71
81.99,21.71
83.49,5.43
81.99,21.71
869.0,24.0
118.0,12.33
184.9,24.22
89.99,52.0
149.99,69.33
189.9,17.77
19.95,8.29
110.0,8.53
110.0,8.53
23.99,7.78
47.0,8.4
38.4,16.11
38.4,16.11
55.0,13.38
37.47,18.36
85.0,8.76
49.9,15.1
110.0,18.02
144.9,19.25
144.9,19.25
144.9,19.25
144.9,19.25
144.9,19.25
129.9,13.93
64.9,10.07
49.9,5.49
49.9,13.37
370.0,24.52
59.9,24.91
49.0,15.1
27.9,7.94
49.49,7.61
29.0,11.85
93.0,13.21
249.9,20.85
64.99,22.95
45.9,7.78
129.0,12.81
899.9,40.0
189.9,18.04
18.9,16.79
99.9,31.0
99.9,31.0
4.78,15.79
4.78,15.79
4.78,15.79
4.78,15.79
4.78,15.79
4.78,15.79
89.0,19.81
79.0,12.99
149.9,19.59
59.99,34.22
97.07,14.85
45.0,14.44
229.0,60.61
157.99,34.87
450.0,36.69
30.99,7.48
114.9,13.14
23.99,7.78
138.0,67.5
299.0,16.84
34.9,17.92
28.49,7.78
21.99,7.41
72.0,18.38
199.9,14.1
89.99,16.39
67.0,57.24
91.9,26.72
89.9,24.94
65.0,18.56
119.9,23.16
265.0,17.82
80.0,11.19
80.0,11.19
55.0,11.89
87.0,8.35
82.91,23.16
39.9,8.88
39.9,8.88
39.9,8.88
228.0,49.97
49.9,13.54
35.0,10.15
49.0,37.97
49.0,37.97
69.99,17.74
14.99,8.72
14.99,8.72
25.99,11.85
115.5,12.31
19.49,15.1
22.97,12.79
39.99,10.96
29.0,8.72
58.9,14.49
75.6,12.97
46.4,17.92
12.99,15.11
30.0,15.1
84.99,15.35
69.2,12.92
199.9,17.16
39.99,34.15
94.0,13.36
139.0,15.78
139.0,15.78
139.0,15.78
139.0,15.78
139.0,15.78
139.0,15.78
39.99,14.1
39.9,17.78
79.9,25.11
28.99,22.13
69.9,25.77
111.6,18.66
209.9,17.72
12.25,18.23
139.99,16.81
82.49,8.74
19.9,2.31
79.0,23.11
137.0,65.41
42.99,7.27
42.99,7.27
27.99,15.5
79.0,25.39
79.0,25.39
17.99,14.1
17.99,14.1
29.99,7.39
109.9,17.51
17.5,10.96
71.6,11.52
29.0,7.46
20.3,7.71
20.3,7.71
180.0,16.01
149.9,36.37
149.9,36.37
78.0,7.81
25.0,26.43
20.59,12.79
20.59,12.79
9.9,8.72
35.0,11.85
79.9,17.69
339.99,17.59
139.99,17.23
119.9,16.6
107.9,23.56
39.9,8.44
39.9,18.23
29.99,12.76
72.99,17.76
113.0,23.66
79.99,9.37
47.4,15.1
47.4,15.1
93.99,11.68
110.0,15.67
99.9,21.19
79.9,16.81
74.99,30.33
39.0,13.85
207.83,75.04
28.9,15.3
99.99,18.28
89.0,17.87
110.0,67.64
11.99,8.72
11.99,8.72
24.99,7.39
24.99,7.39
118.75,21.32
429.9,20.26
166.9,27.47
89.9,14.72
143.0,38.55
204.0,18.68
117.3,22.92
169.0,30.24
179.0,82.07
69.9,18.29
229.99,53.62
339.0,17.12
117.9,18.93
75.99,21.02
359.0,25.45
29.9,15.1
24.9,9.09
72.9,16.27
85.0,11.62
19.8,10.96
89.9,40.13
89.9,3.65
89.9,40.12
102.0,16.47
599.0,20.44
189.99,17.77
54.9,24.73
149.9,20.24
149.9,20.24
59.9,9.09
219.9,19.42
295.0,18.78
74.9,15.28
119.99,19.53
1098.0,37.89
317.0,35.76
419.9,23.43
79.0,13.57
119.0,14.83
119.0,14.83
22.99,11.85
89.99,8.82
36.0,8.29
49.0,17.78
35.0,8.88
49.9,37.9
238.9,18.92
159.0,15.99
15.99,9.34
116.99,33.08
73.0,13.53
19.9,17.63
29.99,15.1
6.19,11.85
24.87,7.91
110.0,16.74
39.9,13.23
99.9,23.63
189.9,24.26
55.6,12.73
12.9,14.52
69.9,15.37
649.17,25.16
30.0,14.52
62.5,16.2
108.9,23.56
15.0,8.27
27.49,7.93
99.0,30.49
44.9,7.78
49.3,22.28
56.99,15.15
139.9,16.68
29.0,8.72
179.9,21.87
1199.0,134.25
59.9,17.67
152.0,27.79
108.9,14.34
223.0,19.66
89.7,18.73
89.7,18.73
39.99,11.8
110.48,25.61
110.48,25.61
32.29,14.1
32.29,14.1
82.9,44.38
59.9,17.16
49.9,8.72
49.9,14.44
339.9,18.14
140.0,16.42
52.0,44.16
49.89,8.72
48.9,14.64
109.99,9.12
77.99,12.4
24.99,18.23
32.9,7.45
142.9,15.75
85.0,13.03
65.0,18.03
39.99,18.38
113.85,23.38
69.9,15.24
23.9,14.52
49.9,19.59
28.5,16.11
299.0,16.26
299.0,16.26
299.0,16.26
760.0,145.18
99.99,44.5
69.99,15.24
249.9,20.43
199.9,15.96
114.9,7.4
108.9,20.84
86.9,17.52
36.9,34.15
18.9,13.47
110.32,8.03
39.99,8.29
10.5,27.41
646.2,28.83
55.0,13.55
56.99,15.15
56.99,15.15
56.99,15.15
277.0,48.47
149.99,81.18
689.9,155.11
219.0,60.54
134.9,16.7
74.5,14.69
119.9,20.75
69.0,21.28
572.0,64.74
229.0,16.35
109.0,13.42
21.9,11.85
129.9,17.35
179.49,15.01
48.99,19.53
39.0,13.61
15.99,14.52
200.0,25.85
233.91,16.39
49.95,15.1
54.0,15.48
65.9,16.89
89.99,18.21
133.9,14.28
89.9,6.06
89.9,6.06
18.99,22.06
12.99,7.39
34.9,14.1
225.0,46.43
18.99,11.85
18.99,11.85
68.65,41.46
55.0,15.83
110.32,7.64
110.32,7.64
134.0,17.87
405.89,20.05
18.0,7.87
54.0,16.14
119.9,27.38
209.0,26.3
34.0,16.79
359.9,20.09
29.99,11.85
65.0,14.62
129.9,15.66
185.49,9.04
99.9,18.0
229.0,15.08
214.0,10.31
389.89,29.27
110.32,8.03
24.99,15.1
99.9,34.46
49.9,7.78
225.65,8.92
191.0,19.22
104.0,21.18
64.0,13.11
56.99,14.15
79.9,9.37
129.0,50.97
129.0,50.97
129.0,50.97
129.0,50.97
129.0,50.97
129.0,50.97
129.0,50.97
129.0,50.97
129.0,50.97
75.9,38.08
189.9,18.9
645.0,19.26
59.97,16.67
1999.99,35.87
37.55,16.05
129.99,34.11
335.0,14.79
159.58,23.05
16.9,17.63
46.9,9.34
135.0,38.79
135.0,38.79
139.0,27.05
572.0,64.74
65.99,15.22
168.05,15.93
139.9,30.78
89.9,12.76
89.9,13.65
89.9,13.65
89.9,13.65
84.0,18.17
159.0,17.82
19.9,15.1
85.95,51.32
110.0,18.02
129.9,12.75
129.9,12.75
120.0,27.39
261.0,15.58
98.0,21.09
149.0,34.84
98.81,18.57
98.44,18.57
47.0,7.71
19.49,16.79
19.49,16.79
289.0,18.27
449.0,23.63
116.9,17.75
99.99,15.46
110.32,8.03
88.0,11.6
149.0,15.79
59.9,14.17
59.9,14.17
109.9,24.15
17.6,12.69
46.0,18.23
73.5,15.26
110.32,8.03
169.9,12.69
98.0,16.45
159.0,20.3
399.9,16.53
338.0,39.06
699.99,19.75
99.9,0.0
234.0,22.29
89.99,15.38
44.99,9.34
525.98,67.26
349.9,21.69
99.0,17.94
99.0,17.94
37.0,18.23
44.0,7.57
45.9,9.34
159.9,47.78
139.0,11.58
60.0,12.76
146.01,13.68
39.9,16.11
39.9,16.11
39.9,16.11
209.99,36.79
75.0,21.02
149.9,34.32
70.97,8.88
70.97,8.88
299.0,23.56
28.99,7.78
103.0,18.82
19.9,16.79
89.9,21.12
102.0,14.07
27.5,7.71
34.9,17.6
119.0,8.41
33.9,7.39
112.0,13.44
49.9,14.52
179.0,9.45
349.9,18.21
74.8,15.69
35.9,15.69
59.0,25.69
59.9,18.57
120.0,16.6
151.9,17.97
358.9,15.53
29.0,14.1
124.9,20.6
299.0,14.53
58.99,16.66
399.0,46.64
66.89,16.23
50.0,11.73
34.97,7.51
299.9,20.64
385.0,39.99
99.0,30.1
59.0,11.23
139.0,18.22
39.99,14.1
39.99,14.1
32.5,11.85
11.49,8.82
12.25,14.1
49.9,16.16
49.9,28.88
119.85,36.09
19.49,12.8
87.9,19.59
219.9,62.28
66.99,9.16
55.0,12.83
48.9,34.15
59.9,18.04
29.9,7.71
17.5,14.1
17.5,14.1
84.9,16.56
59.0,7.39
13.9,14.52
13.9,14.52
139.94,35.14
15.0,17.6
15.0,17.6
99.49,16.95
61.0,12.77
349.0,88.33
40.9,18.39
27.99,8.72
83.49,7.93
40.0,12.48
35.33,18.4
29.9,16.32
35.9,15.23
174.0,13.47
274.9,13.42
9.99,14.08
9.99,14.08
9.99,14.08
9.99,14.08
9.99,14.08
89.9,43.04
17.19,18.23
169.9,17.63
167.99,36.5
190.0,16.08
89.9,17.88
59.9,14.59
48.9,9.26
49.9,24.84
225.99,12.79
349.0,20.32
29.0,7.78
35.99,22.06
65.0,15.33
59.9,17.67
114.0,15.1
181.0,21.76
19.9,8.11
140.0,23.26
36.9,19.32
9.99,14.1
70.0,17.42
110.0,20.26
24.8,15.27
39.9,15.1
597.9,21.44
29.9,7.71
29.9,7.71
289.0,10.18
139.0,23.83
59.0,7.67
59.9,7.78
45.0,19.51
179.99,8.51
49.6,9.34
116.99,14.57
10.0,7.87
49.9,14.1
49.9,14.1
49.9,14.1
75.0,21.33
299.99,24.97
199.08,16.49
225.0,20.0
225.0,20.0
41.3,15.1
18.0,15.1
42.99,22.93
155.97,16.19
59.9,27.74
35.0,0.06
220.0,17.3
79.0,21.35
24.5,11.85
159.0,13.24
169.99,15.95
39.0,13.71
89.9,7.88
66.9,17.75
69.99,11.73
64.99,11.06
84.99,7.85
425.0,60.76
49.95,8.61
109.9,31.32
119.9,22.99
58.9,17.12
68.0,21.56
106.9,16.05
106.9,16.05
25.0,14.11
160.99,21.62
176.99,13.14
39.99,17.6
298.0,13.59
29.9,18.31
399.99,27.35
64.9,19.69
152.5,24.0
74.9,11.86
228.0,34.68
325.0,18.71
15.55,9.34
58.9,16.11
53.9,16.07
53.9,16.07
129.0,23.77
59.9,25.26
51.9,14.67
89.9,17.88
169.0,74.62
77.7,11.75
77.7,11.75
74.99,16.49
299.0,17.79
289.9,14.37
19.9,11.15
0.85,22.3
69.9,17.42
69.9,17.42
87.97,23.2
89.9,7.88
74.9,19.49
35.0,12.79
79.99,12.95
25.49,8.29
25.49,8.29
25.49,8.29
89.99,22.95
29.9,24.33
55.0,12.16
36.4,8.42
99.9,21.19
49.9,7.78
69.0,14.21
103.0,14.3
64.99,19.37
495.0,59.94
399.0,32.46
169.9,17.63
299.99,14.93
23.99,11.85
116.6,35.19
59.9,20.47
29.99,8.9
98.9,18.79
122.99,25.21
119.0,22.76
97.0,26.98
12.67,7.39
39.9,22.95
39.9,22.95
59.9,18.52
45.9,20.13
129.95,10.06
29.9,18.31
72.5,12.01
50.0,16.05
45.9,7.9
45.9,7.9
39.9,11.73
125.0,13.21
29.49,9.44
69.9,18.37
134.9,20.13
169.9,32.22
45.9,22.25
30.0,7.39
30.0,7.39
30.0,7.39
120.0,15.59
120.0,15.59
59.99,11.03
49.0,18.44
179.99,17.45
615.52,57.98
69.0,28.88
23.99,8.88
159.49,27.59
66.74,14.22
184.9,27.37
49.89,11.85
49.89,11.84
49.89,11.85
159.0,15.99
79.9,23.36
48.99,5.53
48.99,5.53
48.99,5.53
21.9,15.1
19.99,19.05
19.99,19.95
99.0,8.89
49.9,11.85
49.9,11.85
119.6,11.45
19.9,15.98
164.9,11.33
52.5,18.25
45.95,15.1
99.92,44.69
127.0,18.94
89.9,18.2
